rating,title,status,pros,cons,advice,Recommend,CEO Approval,Business Outlook,Career Opportunities,Compensation and Benefits,Senior Management,Work/Life Balance,Culture & Values,Diversity & Inclusion,firm_link,date,job,index
5.0,Great place to work!,"Former Employee, less than 1 year","Supportive team environment, great benefits, flexible work hours.","Busy workplace, very early working hours, work through holidays.",,v,v,v,5,5,5,3,5.0,5.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-03-02, Gourmet Coffee Attendant,
3.0,Very little support,Former Employee,Good benefits and competitive salary.,Very little support and feedback from leadership.,,o,o,o,,,,,,,Reviews/Marriott-International-Reviews-E614585.htm,2023-03-04, Assistant Director,
5.0,Great Culture,"Current Employee, more than 1 year",Amazing friendly company with great benefits,Almost always understaffs but they make up for it with raises,,v,v,v,5,5,5,5,5.0,5.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-03-01, Front Desk Receptionist,
5.0,Recognition and Appreciation,"Current Employee, more than 8 years",Marriott has always recognized my talents and awarded me with opportunities for growth. Every time I have been promoted in this company it was from an offer presented to me first.,Not enough development and training involved in select service brands.,,v,o,o,5,3,5,4,5.0,5.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-23, AGM,
3.0,Not too bad of a place to work,"Current Employee, more than 10 years",five minutes to the airport,slow service from hotel shuttles,,v,o,v,2,4,3,4,4.0,4.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-28, Food and Beverage Supervisor,
5.0,Good,Current Employee,Flexible days off during week,Time off for personal reasons,,o,o,o,5,5,5,5,5.0,5.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-03-05, Host,
2.0,Marriott,"Former Employee, more than 5 years","The benefits are 401k, health insurance, PTO",The culture is toxic and there is no due process following HR reports,,x,r,v,2,5,1,1,2.0,1.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-03-02, Housekeeping Supervisor,
1.0,A company run by Corp D&E,"Former Employee, more than 8 years",They have a strong customer program.,"They speak to being associate focused, but treat managers as tools. They have allowed associate entitlement to take over all common sense. Corporate D&I runs the company. It’s just a miserable place to work.",,x,x,v,1,4,1,1,1.0,5.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-28, General Manager,
5.0,Short synopsis of Marriott,"Former Employee, more than 5 years",Great company to work for if you are career minded,Very regimented and disciplined approach,,v,v,v,5,5,5,4,5.0,5.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-28, Vice President,
3.0,It's Okay,"Current Employee, more than 3 years",They're a large company and well known.,They do not care about low level employees like they say (but isnt that everywhere?). But they claim time and time again that they care.,,o,o,o,,,,,,,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-21, Front Desk Agent,
3.0,sales manager,"Current Employee, more than 1 year",-culture is great so fun,-tough quotas; hard work life balance,,o,o,o,4,4,4,4,4.0,4.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-03-03, Regional Sales Manager,
5.0,Bistro cook at marriott,"Current Employee, more than 1 year",Great people and company. Room for advancement,Not enough pay.. Big turnover,,v,o,v,4,3,5,5,5.0,5.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-28, Bistro Cook,
5.0,Marriott,"Current Employee, more than 1 year","Good benefits, pay, and hours.",Sometimes end up with low hours due to slow season.,,o,o,o,1,5,3,3,3.0,3.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-03-01, Anonymous Employee,
5.0,Love love love everything about Marriott,"Former Employee, more than 3 years",I have zero cons for working at Downtown Marriott in NY. Overall it is a great work environment. Management was always very understanding and flexible. The benefits were great. And you also received a free meal for breakfast and lunch or dinner if you were there. Overall it was not a toxic or stressful environment.,I can think of one bad thing to say.,,v,o,o,4,5,5,4,5.0,5.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-09, Front Desk Receptionist,
5.0,Hard Work has a great outcome...,Current Employee,Team Work Makes The Dream Work all the way around....,Dont get lost in the little things,,v,o,v,4,4,,,4.0,,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-25, Room Inspector Hotel,
2.0,Dissapointing,"Former Employee, less than 1 year","reimbursement for travel, other expenses.","Poorly managed company, sloppy department, some rude managers. Company does not enforce it's own policies.",,x,r,x,2,4,1,2,2.0,4.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-14, Market IT Manager,
3.0,Pretty Good,Former Employee,The people were great and caring,The job was hard and stressful,,o,o,o,,,,,,,Reviews/Marriott-International-Reviews-E614585.htm,2023-03-01, Events Manager,
4.0,Great Growth Opportunities,Current Employee,Love the opportunities that can arise if you want to go further in this line of work.,Work/life management can be a bit rough.,,o,o,o,,,,,,,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-23, Front Desk Manager,
5.0,Great Management,"Former Employee, more than 1 year","Take care of employee very well, at least in my area",sometime works late but you get overtime pay.,,v,o,v,5,4,5,2,5.0,5.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-26, Anonymous Employee,
5.0,Excellent,Former Employee,Good customer service good employee management,"Schedule nonstop, better hrs,team work, better rules",,v,v,r,5,5,5,3,4.0,5.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-28, Customer Service Representative,
2.0,Hard Work with No Appreciation from Management,"Former Employee, more than 5 years",Good Benefits and 401k Decent Pay,Terrible management Greedy Ownership You are just a disposable asset,,x,x,o,3,4,1,1,1.0,2.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-25, Specialty Chef,
2.0,Front Desk Expert,Former Employee,Not applicable to this location,Management lacks diversity and insists on outdated racial rhetorics,,x,r,x,1,3,1,1,1.0,1.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-28, Front Desk Agent,
5.0,Marriott Banquets,Former Employee,Great Team atmosphere Very fair wages Great benefits,Not a solid work schedule,,v,r,v,4,4,4,4,4.0,3.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-28, Bartender,
4.0,Understaffed but able to learn a lot,Former Employee,A lot of work and a lot to learn.,"Understaffed, sometimes too much work, especially for juniors",,o,o,o,3,,,,,,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-25, Line Cook,
5.0,I like my job,"Current Employee, more than 8 years",Great team to work with Managers are understanding Benefits are good Work from home,I have not cons to speak about at this time.,,v,v,v,5,5,5,5,5.0,5.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-22, Social Media Specialist,
4.0,Good entrance to the workforce,"Former Employee, more than 3 years","Great coworkers, good training program, management staff was very supportive and helpful, fun work events, opportunity for growth",Workload sometimes heavy for the pay.,,v,o,o,5,4,5,4,5.0,5.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-23, Sales Representative,
2.0,W Austin,"Current Employee, more than 1 year",There is always a need for bartenders and servers so your job is relatively secure.,"Long hours, physical work, inexperienced/poor management, no hourly pay increases ever, revolving door of new employees and managers",,x,x,x,2,3,2,3,3.0,5.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-16, Bartender/Server,
5.0,Working,Current Employee,Good benefits and coworkers nice,Be careful about shifting all work schedules,,v,v,v,5,5,4,4,5.0,5.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-27, Guest Agent II,
4.0,"Great Benefits, Nice People","Former Employee, more than 5 years","Although you can become somewhat of a number in such a large organization, Marriott communicates clearly, does trainings often, and offers amazing travel perks. Your coworkers begin to become family, and the ones that stick around stay forever.",Very little work life balance and low pay for the education level required to do leadership jobs.,,v,r,v,5,3,4,1,4.0,5.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-09, Operations Manager,
4.0,Gaylord Palms Pool Attendant,Current Employee,The benefits are great and there is always an opportunity to grow within the company.,It is a very large company and staff-level employees are not always treated the same as those who hold office positions.,,o,o,o,4,4,3,3,4.0,4.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-17, Recreations Assistant,
5.0,Senior Catering Manager,Current Employee,good team ability to grow,no full benefits for a year,,o,o,o,,,,,,,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-27, Senior Catering Manager,
4.0,Fair and Opportunistic,"Current Employee, more than 5 years","I've personally had an overall positive experience working for Marriott. I've worked in many roles and have been able to try multiple positions in different on-property departments (Front Desk, Concierge, Sales, Events). There are various pathways for career discovery and growth if you work hard and build the connections/relationships with your team. Internal transferring is highly encouraged and not hard to accomplish if the above is achieved. Benefits are good/standard and as to be expected for this type of company.","While the company is definitely trying to move in to the world of competitive benefits and flexibility, building staffing levels back up is still challenging and quality hospitality candidates are few and far between.",,v,v,v,5,4,4,4,4.0,4.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-01-07, Event Manager,
3.0,"Great pay, horrible management",Current Employee,Great pay and access to cheap food for employees,Horrible management they never listen to complaints,,o,o,o,4,5,1,3,3.0,5.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-25, Hostess,
4.0,No shift is the same!,Current Employee,"If you enjoy people and hospitality, this is the job for you!",Scheduling & recipes are not consistent.,,o,o,o,,,,,,,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-22, Bartender,
1.0,Making the brand look bad,"Current Employee, less than 1 year",The company checks don't bounce,The place is falling apart literally and figuratively. Management is either invisible or incompetent. Supervisor is lazy.,,x,v,x,1,1,1,1,1.0,1.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-28, Van Driver,
5.0,Excellent job experience,Current Employee,Pay was outstanding best in industry,Managers gossip a lot about their subordinates,,o,v,v,5,5,5,5,5.0,5.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-24, Room Attendant,
4.0,"Great Company, but difficult clientele",Former Employee,The company has great employee benefits and my specific location was unionized as well. Travel discounts are a major plus and can be used around the world.,"I worked at a luxury location and unfortunately the way the rewards program is structured, there is almost inevitably always booking disputes and delays. It causes major stress for employees when you have Ambassador members in their rooms until 4p.m., when that's simultaneously check in. It leaves many paying guests and employees frustrated when the check in can't actually be guaranteed.",,v,v,r,4,4,4,4,4.0,5.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-01-19, Front Desk Agent,
3.0,"Good benefits, just a number","Current Employee, more than 3 years","Great benefits, kind guests, caring management","You’re just a number to the company, even if they preach otherwise",,v,r,r,4,4,4,3,3.0,3.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-22, Server,
3.0,you will do more than drive the truck,Former Employee,stable company but your hours can be cut without notice,32 hours is considered full time and u can be bumped down without notice the pay is low and there is a lot of employee turnover management is not always honest when it comes to work hours .,,x,x,o,5,3,4,5,5.0,5.0,Reviews/Marriott-International-Reviews-E614585.htm,2023-02-04, Laundry Truck Driver,
