rating,title,status,pros,cons,advice,Recommend,CEO Approval,Business Outlook,Career Opportunities,Compensation and Benefits,Senior Management,Work/Life Balance,Culture & Values,Diversity & Inclusion,firm_link,date,job,index
4.0,This is a great place to work,"Current Employee, less than 1 year",Highest minimum wage in retail industry,Lots of great deals will drain your bank account,,v,v,v,3,2,3,3,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-03-12, Stocker,
4.0,NOne,"Former Employee, more than 3 years",Nothing to say about it,"None, really nothing to say again",,x,o,v,3,3,4,4,3.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-03-16, Owner Operator,
4.0,Good Place to Work,"Former Employee, more than 1 year","Benefits, Low turnover, Pay scale, good culture, good company/values.","Certain management, low turnover, hours, hard to grow, boring",,v,v,r,4,4,3,4,3.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-03-19, Anonymous Employee,
4.0,Great Company,"Former Employee, more than 5 years","Awesome Benefits
Takes Care of employees
Hard to get fired unless you steal.","No one quits, so therefore no room for growth.",,v,v,v,3,4,4,4,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-06-19, Accounts Receivable,
5.0,Love Costco,"Former Employee, more than 3 years","Great pay, great benefits, plenty of opportunity for advancement.","Company policies tend to be strict, but for good reason.",,v,r,v,5,5,4,4,4.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-08-07, CPhT,
5.0,Very Nice,"Current Employee, less than 1 year","All of my coworkers are extremely nice, and scheduling is somewhat flexible",Work can be to rushed at times,,v,v,v,5,5,5,3,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-09-30, Food Court,
4.0,Great first job,Former Employee,Great team of co-workers and camraderie,Hours and shifts can be bad if you are just starting out.,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-02-04, Membership Assistant,
5.0,Good place to work,"Current Employee, less than 1 year","Good culture, low stress, nice people",Some managers need to work harder to guide and develop,,v,v,r,4,4,3,5,4.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-02-12, Manager,
3.0,Benefits was the best part,"Former Employee, more than 3 years","Benefits,  bonuses, and winter leave. Pay was above average",Politics in management and favoritism with promotions,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-02-21, Food Server/Cashier/Member Service,
5.0,great place,Current Employee,"great pay and hours 
cool staff 
awesome place to be","very busy all the time 
no days off",,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-02-24, Anonymous Employee,
5.0,what am i even doing tbh,"Former Employee, less than 1 year",there are none no one likes working,everything 10/10 would ruin my life again,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-03-07, Maintenance Assistant,
5.0,Great job,"Former Employee, less than 1 year",Love the team and comradery.,Sometimes you can't get enough hours.  Cust'r can be a bit rude.,,v,r,v,3,3,5,4,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-03-25, Front Desk Associate,
4.0,Good workplace,"Current Employee, less than 1 year",Workplace had a really good and friendly environment.,"Sometimes, you would be asked to help out in different departments.",,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-04-11, Starting Costco Employee,
3.0,"Good pay, expectations are high","Current Employee, more than 8 years",Company pays great and has good benefits,Management expects the unexpected from all employees,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-04-26, Front End Supervisor,
5.0,Great place,Current Employee,"Good pay, great benefits fun atmosphere","Schedule, lack of training, not much consistency",,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-06-05, Supervisor,
2.0,Costco,"Current Employee, more than 10 years",Great benefits for the employees,"Costco only cares about payroll, not about making sure employees have enough hours to pay their bills.",,v,v,r,3,4,2,3,3.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-06-07, RTV Clerk,
3.0,It’s alright when you get in. Get in young!!,"Current Employee, more than 1 year","Money, seniority base, management, workers",Long time for FT and progression,,v,r,v,5,4,4,3,3.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-07-24, Anonymous Employee,
4.0,Working on the front end,"Current Employee, more than 1 year","Friendly work environment
help is usually available",you will be pushing carts if you are a male,,v,v,v,5,4,4,4,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-07-26, Front End Cashier,
5.0,Excellent,"Current Employee, more than 3 years",Great place to work. Going on 5 years.,Hard work. Each building operates differently,,v,v,v,5,5,3,3,4.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-07-29, Cashier,
4.0,good place to work,Former Employee,"great pay, great benefits, decent management",always working weekends stuck on either early shift or late shift,,o,o,o,4,5,3,5,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-08-11, Forklift Operator,
5.0,16/hr,"Current Employee, less than 1 year",Great people and managers to work with,Very demanding work and pharmacy etc. Has to be stocked by technicians,,v,v,v,5,5,4,4,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-08-14, Pharmacy Technician,
5.0,Good culture,"Current Employee, more than 1 year",The culture is good and sustainable,The pay is kind of low,,v,v,o,5,3,2,5,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-08-23, Systems Administrator,
4.0,Great group of people to work with,Former Employee,Great group of people,Low wages to start takes a while to build up,,o,r,o,3,4,3,3,4.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-08-22, Front End Cashier,
5.0,its a great company to work for,"Current Employee, less than 1 year",great benefits even for part time employees,worker parking is far from building,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-08-28, Major Sales Associate,
5.0,Love it,"Current Employee, less than 1 year",Great benefits. Flexible time and good managers.,It's alot of work will keep you fit.,,v,v,v,5,5,5,4,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-09-06, Cashier Assistant,
5.0,Awesome company,"Current Employee, less than 1 year",Great company with really great morals,nohting is wrong with this compnay,,v,v,v,5,5,5,5,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-11-11, Custodian,
5.0,Great Place to Work,"Current Employee, more than 3 years","Full benefits
Competitive pay
Free Membership
Great Culture",Hard to get off when needed depending on time of year,,v,v,v,4,5,5,4,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-11-14, Baker,
4.0,Industry leading insurance,"Current Employee, more than 10 years","Good Insurance, Competitive Pay, Growth Opportunities","Unqualified Management, limited upgrade training, schedule efficiency",,v,v,o,4,5,3,3,4.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-12-06, Loss Prevention Agent,
5.0,Good place to work,Former Employee,"Good management, good pay. Very organized.",Weekends can be brutally busy,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-12-21, Cashier Assistant,
4.0,Daily life at costco wholesale,"Current Employee, less than 1 year",It has the best coworkers and are very organized,Sometimes the mangers don't acknowledge your hardwork,,v,v,v,4,4,4,4,4.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-12-20, Cart Pusher,
4.0,Too many clicks,"Current Employee, more than 8 years",Costco pays great and has great benefits.,It’s who you know for promotions,,v,r,v,3,5,1,1,3.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-01-23, Service Assistant,
4.0,good job,Current Employee,"benefits, insurance, sick pay, vacation pay","management gets carried away with authority, long hours of standing at cashier",,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-05-07, Member Service Representative,
3.0,Great if you're full time,Current Employee,"Competitive pay, benefits, good work enviornment","management, scheduling, inconsistency, if part time, good luck getting hours.",,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-05-20, Tire Technician,
5.0,Stellar,"Current Employee, less than 1 year",Very Flexible with student or home life,Can be outside in the rain for long periods of time,,v,v,v,4,5,3,5,4.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-05-20, Membership Marketer,
5.0,Great Staff,Former Employee,"Great Pay, Great People, overall good company to work for",during seasonal there is not set time,,o,o,o,5,5,5,5,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-05-28, Baker,
5.0,good,"Current Employee, more than 1 year",great company to work for,bad managers that are hard to deal with,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-06-02, Cashier,
5.0,Costco,"Former Employee, more than 1 year","people were friendly
management was flexible",none - I really enjoyed working here part-time,,o,o,o,5,5,5,5,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-07-11, Cashier,
5.0,A fantastic place to work,"Current Employee, more than 5 years","Great place to work. Friendly environment, great benefits!",None that I can think of.,,v,v,v,4,5,4,3,4.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-07-16, Supervisor,
5.0,Great company to work for!,"Former Employee, more than 10 years",Good benefits and encourages promoting from within,"I can’t think of any, good employer!",,v,v,v,5,5,5,5,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-06-06, Executive Assistant,
4.0,Costco associate,"Former Employee, less than 1 year",Costco provides accommodating scheduling and management,"Per company policy, new entry level employees must complete a probationary period",,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-09-14, Associate,
5.0,good job,"Current Employee, more than 10 years",They are Very acomidating too employees,Political environmental can be very successful at times,,v,v,v,5,5,3,5,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-09-26, Maintenance Technician,
4.0,Fine,"Current Employee, more than 5 years",Good people to work for who really care about you. Good benefits.,They could pay better than they do.,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-10-01, Executive Administrative Assistant,
4.0,Great Company,"Current Employee, more than 3 years","Family environment
Great work life balance","Slow paced with little automation
Limited technology experience",,v,v,v,4,2,3,4,3.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-10-16, Manager,
5.0,Good Pay/Benefits,"Former Employee, more than 5 years","Room for growth, get back what you put in.","Lack of communication, slow to embrace new tech.",,v,v,v,5,5,3,3,4.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-10-21, Merchandiser,
5.0,Awesome company,"Former Employee, more than 1 year",Great benefits . Great company,Hard to move up to full time,,o,o,o,4,5,5,4,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-10-23, Cashier Assistant,
5.0,Great employees,"Former Employee, less than 1 year",Employee staff is generally great and friendly,Work load can be hectic especially around the holiday season,,v,v,v,5,4,4,4,4.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-12-07, Front End,
4.0,Great Company,"Former Employee, more than 1 year",Great benefits as well as room for advancement,Tough Work but rewarding as well,,v,v,v,5,5,5,5,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-01-08, Overnight Stocker,
5.0,Amazing,"Current Employee, more than 10 years",Its Costco what more can I say?,There are not any cons,,v,v,v,5,5,5,5,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-01-30, Cashier,
5.0,Great pay and benefits,Current Employee,"Great pay and benefits, you are treated very well","Shifts vary, work most weekends",,v,v,v,4,5,4,3,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-02-03, Anonymous Employee,
3.0,Good experience but no support from management,"Former Employee, less than 1 year",You get good experience working with people,The work schedule is very unbalanced,,v,r,r,2,4,1,2,4.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-02-23, Front End Assistant,
4.0,Great company to work for,"Current Employee, less than 1 year",Great company with great benefits,Management can be difficult to handle depending on department,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-03-04, Anonymous Employee,
4.0,"Good company, not so great hours","Current Employee, more than 1 year","Good pay, benefits and room to move up",Always work on weekend nights,,v,v,v,5,4,3,3,4.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-03-05, Night Merchant,
4.0,Good job,"Former Employee, less than 1 year","Good pay, excellent benefits, time off, raises",customers/members can sometimes not be cooperative,,v,r,v,4,5,4,5,3.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-03-27, Food Court Employee,
5.0,FMLA,"Current Employee, more than 5 years",Very accomodating with Fmla and scheduling,Doesn't keep in touch if they didn't receive info they need,,v,v,v,4,5,2,3,3.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-03-30, Licensed Optician,
5.0,Merchandising,"Current Employee, more than 1 year","Good benefits, good work environment, and great pay","Seniority problems, and don’t really work with personal schedule",,v,o,v,5,5,4,5,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-04-07, Merchandiser,
5.0,Best Retail Pharmacy Job,"Current Employee, more than 8 years","Great hours,CLose at 7pm m-f 6pm saturday, closed sunday",Working with the general public,,v,v,v,3,5,5,5,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-03-12, Pharmacist,
5.0,Great company and good benefits,"Former Employee, more than 3 years","Benefits
Meet cool people
Paid holidays
Excellent minimum wage",Fast paced and customers can feel entitled.,,v,o,o,4,4,3,3,4.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-04-22, Front End Cashier,
4.0,Good experience,"Former Employee, more than 1 year",Pay. Great co workers. Free membership.,They through a hissy fit if you call in sick.,,v,v,v,3,3,3,3,3.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-05-18, Gas Station Attendant,
5.0,Good but could be better,Current Employee,Air conditioning is nice and relaxing,Too many customers it's a good exercise,,v,v,v,5,5,5,4,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-07-02, Pharmacy Assistant,
5.0,Cool,Current Employee,"Pay, opportunities, being able to work at your own pace",It's retail its the same thing everyday,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-07-09, Sales Associate,
4.0,"Great Benefits, Hard work","Current Employee, more than 1 year","Great Benefits
Great Pay
Lot of opportunities to move up",Managers often don't share the same views,,v,v,v,4,5,3,3,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-07-28, Cashier,
5.0,Great Company,"Current Employee, more than 3 years","Benefits, pay raises, growth opportunity",hard to get out of part-time,,v,v,v,5,5,5,5,5.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-08-19, Gas Station Attendant,
2.0,Alone,Former Employee,opportunity   to learn new tasks,No guidance and care when I expressed issues . Felt disrespected,,o,o,o,1,3,1,2,1.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2019-08-23, Deli,
